seller_id,total_orders,total_exposure_usd,flagged_orders,risk_rate,risk_tier
c840d3fdbba0790404fdae73d253b253,9,1664.49,2,0.2222,High Risk
2e1c9f22be269ef4643f826c9e650a52,167,1656.15,19,0.1138,Medium Risk
f62d7bb4a613ec758a03342d46b580b2,32,1651.74,2,0.0625,Low Risk
e62b2d6ac10570a035a30bafcf01d263,62,1641.73,9,0.1452,Medium Risk
9de4643a8dbde634fe55621059d92273,72,1635.2,4,0.0556,Low Risk
95f83f51203c626648c875dd41874c7f,52,1602.83,15,0.2885,High Risk
891071be6ba827b591264c90c2ae8a63,92,1601.93,18,0.1957,Medium Risk
8a32e327fe2c1b3511609d81aaf9f042,132,1593.61,22,0.1667,Medium Risk
48436dade18ac8b2bce089ec2a041202,138,1577.29,17,0.1232,Medium Risk
c9c7905cffc4ef9ff9f113554423e671,127,1573.3,14,0.1102,Medium Risk
3c7c4a49ec3c6550809089c6a2ca9370,141,1565.02,38,0.2695,High Risk
e24fc9fcd865784fb25705606fe3dfe7,52,1555.5,6,0.1154,Medium Risk
3db66a856d18a9cba7c9241fc5221c50,94,1553.08,10,0.1064,Medium Risk
12b9676b00f60f3b700e83af21824c0e,135,1540.61,7,0.0519,Low Risk
1c129092bf23f28a5930387c980c0dfc,201,1539.16,23,0.1144,Medium Risk
6a51fc556dab5f766ced6fbc860bc613,26,1528.35,5,0.1923,Medium Risk
febab0275244b9a49a623f0bd613ca2f,109,1524.04,8,0.0734,Low Risk
9b1585752613ec342d03bbab9997ec48,3,1521.75,1,0.3333,High Risk
31ae0774c17fabd06ff707cc5bde005f,11,1519.87,2,0.1818,Medium Risk
4b9750c8ad28220fe6702d4ecb7c898f,218,1517.3,15,0.0688,Low Risk
5a8e7d5003a1f221f9e1d6e411de7c23,139,1512.67,18,0.1295,Medium Risk
c7b7db6c8f3c64a7cc1afa634db21d50,1,1511.86,1,1.0,High Risk
5b8154610ebb21fb90eb587365e673df,38,1498.42,6,0.1579,Medium Risk
54a1852d1b8f10312c55e906355666ee,200,1494.86,16,0.08,Low Risk
b4ffb71f0cb1b1c3d63fad021ecf93e1,144,1489.27,16,0.1111,Medium Risk
f76a3b1349b6df1ee875d1f3fa4340f0,24,1485.52,7,0.2917,High Risk
d379f449f2a3b271bc01c0782020f705,28,1485.21,6,0.2143,High Risk
744dac408745240a2c2528fb1b6028f3,79,1480.26,3,0.038,Low Risk
17ca9b9e9b9ef8fdb529001b49ebb50f,116,1478.07,16,0.1379,Medium Risk
8fb791022c1fc8909664f48ab7dc636d,5,1472.47,1,0.2,High Risk
066a6914e1ebf3ea95a216c73a986b91,68,1468.37,8,0.1176,Medium Risk
6c177e38df6d3f34182b1f1d427231bf,55,1466.86,7,0.1273,Medium Risk
40d54b51e962dbe09cabbcfd33298dee,30,1463.83,6,0.2,High Risk
e26901d5ab434ce92fd9b5c256820a4e,202,1457.07,21,0.104,Medium Risk
eed78ac17f7f795a19a709745f00cd4e,22,1456.71,5,0.2273,High Risk
cac4c8e7b1ca6252d8f20b2fc1a2e4af,75,1455.77,21,0.28,High Risk
3bb548e3cb7f70f28e3f11ee9dce0e59,46,1450.73,6,0.1304,Medium Risk
33dd941c27854f7625b968cc6195a552,5,1442.79,1,0.2,High Risk
491a5ada3aa1678414e990262c4bbdc1,2,1438.23,1,0.5,High Risk
98dac6635aee4995d501a3972e047414,91,1436.68,16,0.1758,Medium Risk
70eea00b476a314817cefde4aad4f89a,108,1431.57,7,0.0648,Low Risk
3364a91ec4d56c98e44174de954b94f6,6,1426.49,2,0.3333,High Risk
527801b552d0077ffd170872eb49683b,90,1425.99,7,0.0778,Low Risk
0df3984f9dfb3d49ac6366acbd3bbb85,87,1424.44,9,0.1034,Medium Risk
180c3376aff0e43dd5788709df48a843,5,1415.8,1,0.2,High Risk
c3acdfac4e3e97ff87529454fbc03642,12,1415.66,1,0.0833,Low Risk
33a6f4b1e7cdc205511e76ba1b6e0186,105,1413.49,9,0.0857,Low Risk
c6381d2d013342748761e906d45aff76,15,1409.16,4,0.2667,High Risk
6edacfd9f9074789dad6d62ba7950b9c,208,1405.68,19,0.0913,Low Risk
72c5da29406b4234927b81855e7b64f6,31,1395.71,4,0.129,Medium Risk
11bfa66332777660bd0640ee84d47006,76,1395.67,18,0.2368,High Risk
2a1348e9addc1af5aaa619b1a3679d6b,52,1394.14,18,0.3462,High Risk
44f091b5abab8018f682fce8124b85e5,6,1389.71,3,0.5,High Risk
048c2757535328e0d7dac690ad3c0aae,51,1385.67,7,0.1373,Medium Risk
63b464dbf392c7b80d12d932fa7cafed,37,1377.42,6,0.1622,Medium Risk
dbb9b48c841a0e39e21f98e1a6b2ec3e,108,1367.01,12,0.1111,Medium Risk
b1a81260566c1bac3114a6d124413f27,51,1363.85,7,0.1373,Medium Risk
bba3293d6f5d5af2f415e004e8b93ae3,17,1362.35,2,0.1176,Medium Risk
1f1bb1f0859883505541bdd6606193e5,27,1356.73,2,0.0741,Low Risk
b4f8921fcc4ff77b66bea6dda43dcd51,18,1356.63,2,0.1111,Medium Risk
7f152321c60a266edc53af1925ef96c1,20,1353.59,5,0.25,High Risk
8e8a7ce9f2f970dc00e2acf6f6e199f6,65,1345.79,8,0.1231,Medium Risk
624f4ece8da4aafb77699233d480f8ef,53,1344.57,6,0.1132,Medium Risk
3be634553519fb6536a03e1358e9fdc7,83,1344.56,13,0.1566,Medium Risk
bacb1f0ed56ad24198f5810d2b3fe9a5,42,1344.14,6,0.1429,Medium Risk
90d4125885ab6c86e8820a722be71974,3,1342.95,3,1.0,High Risk
9674754b5a0cb32b638cec001178f799,86,1338.2,15,0.1744,Medium Risk
0db783cfcd3b73998abc6e10e59a102f,132,1327.82,17,0.1288,Medium Risk
17306570e772e7718c92a562d33f5f1d,29,1325.45,5,0.1724,Medium Risk
d921b68bf747894be13a97ae52b0f386,77,1318.78,4,0.0519,Low Risk
688756f717c462a206ad854c5027a64a,83,1313.83,14,0.1687,Medium Risk
dfa0c4c6229ab200a4a1336b4d7128ff,77,1309.04,14,0.1818,Medium Risk
01fdefa7697d26ad920e9e0346d4bd1b,129,1304.05,7,0.0543,Low Risk
5cf13accae3222c70a9cac40818ae839,149,1300.31,11,0.0738,Low Risk
259f7b5e6e482c230e5bfaa670b6bb8f,138,1299.67,14,0.1014,Medium Risk
0307f7565ff85b299b6e5ef162b1b1a9,7,1291.27,3,0.4286,High Risk
ff1fb4c404b2efe68b03350a8dc24122,46,1285.5,8,0.1739,Medium Risk
bd0389da23d89b726abf911cccc54596,87,1283.4,10,0.1149,Medium Risk
fdb9095204a334cd8872252ffec6f2db,46,1282.95,6,0.1304,Medium Risk
c4d51195486dc781531876a7d00453d8,17,1281.78,2,0.1176,Medium Risk
f593898ec748b7a8cb81fc04edafd98a,20,1276.25,5,0.25,High Risk
33c51922b6e3c16b24a8f28e5833c99d,18,1273.46,2,0.1111,Medium Risk
f84a00e60c73a49e7e851c9bdca3a5bb,90,1270.43,17,0.1889,Medium Risk
37dd29b36c458d82f74a953c40c43645,7,1269.94,2,0.2857,High Risk
1f9ab4708f3056ede07124aad39a2554,78,1262.77,6,0.0769,Low Risk
d20b021d3efdf267a402c402a48ea64b,90,1257.8,18,0.2,High Risk
3f0e48d209018b466fcd3bb4ccfeb520,9,1253.59,2,0.2222,High Risk
06579cb253ecd5a3a12a9e6eb6bf8f47,62,1253.15,9,0.1452,Medium Risk
66dc1b1632bd6a3e508510c5b3492107,37,1248.82,9,0.2432,High Risk
8c3b533c63cca56240f94f1e3a6b18ef,5,1247.36,1,0.2,High Risk
45ba18c210d42734ec52c0c1c574e9ee,38,1246.92,6,0.1579,Medium Risk
52ac6f920b7280e4c6d30dd94de6259b,6,1246.34,1,0.1667,Medium Risk
23613d49c3ac2bd302259e55c06c050c,70,1232.14,16,0.2286,High Risk
f0563bacf40c311f1c4d3d6b67b8a7a7,1,1227.78,1,1.0,High Risk
7ea5bfa6c340f58f8e71fc1f0412b0d6,98,1225.11,9,0.0918,Low Risk
b14db04aa7881970e83ffa9426897925,83,1223.22,13,0.1566,Medium Risk
5b179e9e8cc7ab6fd113a46ca584da81,34,1217.87,7,0.2059,High Risk
062ce95fa2ad4dfaedfc79260130565f,55,1212.88,5,0.0909,Low Risk
530ec6109d11eaaf87999465c6afee01,97,1212.49,8,0.0825,Low Risk
070d165398b553f3b4b851c216b8a358,32,1205.06,10,0.3125,High Risk
ed46f1eb4a638113deb2a1137b5f22e9,4,1203.68,1,0.25,High Risk
562fc2f2c2863ab7e79a9e4388a58a14,260,1201.86,27,0.1038,Medium Risk
c12b92bf1c350f3e6bf88d3596219c86,17,1199.7,4,0.2353,High Risk
81f89e42267213cb94da7ddc301651da,46,1198.06,10,0.2174,High Risk
34056b8b55c1775a22af2331670a799c,78,1197.47,11,0.141,Medium Risk
48328ec9a579151d9cc6a86d4a59336c,1,1196.78,1,1.0,High Risk
082e0bf4cb865a6533b1e8e498cc0255,11,1191.12,4,0.3636,High Risk
f4c4daa86e30c7e5a553a8d518ac03a5,20,1189.56,4,0.2,High Risk
aafe36600ce604f205b86b5084d3d767,129,1185.83,12,0.093,Low Risk
58f1a6197ed863543e0136bdedb3fce2,44,1183.92,6,0.1364,Medium Risk
d650b663c3b5f6fb392b6326366efa9a,60,1182.04,4,0.0667,Low Risk
4917cee8d902e13428c3ec4b1ca6f315,33,1180.28,6,0.1818,Medium Risk
d3f39f05462b79a4562d35893a28f159,34,1178.19,11,0.3235,High Risk
81783131d2a97c8d44d406a4be81b5d9,13,1176.89,6,0.4615,High Risk
2c9e548be18521d1c43cde1c582c6de8,126,1175.29,16,0.127,Medium Risk
4978a02ea9c8be7a9b5480680f40334e,18,1173.88,5,0.2778,High Risk
b17b679f4f5ce2e03ce6968c62648246,55,1173.84,10,0.1818,Medium Risk
9d5a9018aee56acb367ba9c3f05d1d6a,67,1172.4,7,0.1045,Medium Risk
d32e3909cfb714fb2a6cb092c85b9c5f,10,1170.68,3,0.3,High Risk
fbc14c0cf93505ef89f64665ffa4a7b5,18,1170.04,2,0.1111,Medium Risk
cbd996ad3c1b7dc71fd0e5f5df9087e2,165,1166.24,18,0.1091,Medium Risk
d6b1ce66b035a475f00c017792ff9769,92,1165.95,7,0.0761,Low Risk
b18dc380845b24038cfc48006478f099,44,1165.17,4,0.0909,Low Risk
278b6e0b20c4f61fefaa0577943d7a35,1,1152.62,1,1.0,High Risk
e7d5b006eb624f13074497221eb37807,28,1152.51,6,0.2143,High Risk
6b243f80ed07b10f0e8aa0f21a205f3c,79,1151.97,8,0.1013,Medium Risk
b499c00f28f4b7069ff6550af8c1348a,152,1151.35,15,0.0987,Low Risk
3ab971ce71839580d2ae5b4e40fe8044,36,1148.32,7,0.1944,Medium Risk
240b9776d844d37535668549a396af32,36,1140.59,3,0.0833,Low Risk
4371b634e0efc0e22b09b52907d9d469,102,1139.95,8,0.0784,Low Risk
1284de4ae8aa26997e748c851557cf0e,3,1138.91,2,0.6667,High Risk
8648b1e89e9b349e32d3741b30ec737e,95,1134.93,13,0.1368,Medium Risk
cfd7ddab722b902f7ac5b5f3ba6d723d,12,1134.44,1,0.0833,Low Risk
beadbee30901a7f61d031b6b686095ad,64,1132.81,12,0.1875,Medium Risk
e06f09ec0a4aca210779cf1cfc63cf19,29,1129.24,5,0.1724,Medium Risk
ec4608a1f76453166bb312b2968aeaf4,18,1129.02,6,0.3333,High Risk
327b89b872c14d1c0be7235ef4871685,3,1123.55,2,0.6667,High Risk
0ea22c1cfbdc755f86b9b54b39c16043,237,1122.76,14,0.0591,Low Risk
99a54764c341d5dc80b4a8fac4eba3fb,45,1121.03,9,0.2,High Risk
08633c14ef2db992c11f840f04fad4cd,74,1115.16,5,0.0676,Low Risk
e9c6969d40e6a3d2d0f90013165c2b98,10,1111.61,1,0.1,Medium Risk
3df020b72d3d44b3af9d110fa3940b65,55,1109.85,8,0.1455,Medium Risk
7fdb0720c8d7c9075538b365dc8c3a22,9,1109.44,5,0.5556,High Risk
556a6409838156ea299c9d1f9e2dde43,4,1104.44,2,0.5,High Risk
54065e9aef7e9e9c2dc23b7594db021a,14,1101.02,2,0.1429,Medium Risk
1127b7f2594683f2510f1c2c834a486b,114,1099.94,20,0.1754,Medium Risk
50c9975695009e5e6473912e83a6d1da,50,1097.74,9,0.18,Medium Risk
e9d99831abad74458942f21e16f33f92,130,1096.99,21,0.1615,Medium Risk
74bafed391319577bce6f4d2acc0589a,3,1096.25,2,0.6667,High Risk
b8630e1121437d41cb08e3c749c2c2e2,12,1092.08,2,0.1667,Medium Risk
4b5f66b7adcf57f1ecc0d3c07dd6b177,23,1090.88,3,0.1304,Medium Risk
8a432f4e5b471f8da497d7dc517666e2,95,1084.02,12,0.1263,Medium Risk
8e670472e453ba34a379331513d6aab1,1,1083.96,1,1.0,High Risk
4c8b8048e33af2bf94f2eb547746a916,23,1081.72,10,0.4348,High Risk
6a8b085f816a1f75f92dbac6eb545f8f,127,1081.53,13,0.1024,Medium Risk
bc302730ea8cf49b5c74f579febb5bbf,11,1080.73,2,0.1818,Medium Risk
cb4a705d00e100b9732d0ca34817d441,1,1080.56,1,1.0,High Risk
010da0602d7774602cd1b3f5fb7b709e,1,1079.75,1,1.0,High Risk
ececbfcff9804a2d6b40f589df8eef2b,98,1073.18,13,0.1327,Medium Risk
dbdd0ec73a4817971d962698f2fea022,16,1063.2,2,0.125,Medium Risk
0ef83d7d83ed97cd2a0049ac8be5f88a,48,1063.16,9,0.1875,Medium Risk
d50d79cb34e38265a8649c383dcffd48,70,1057.37,6,0.0857,Low Risk
15fa791d5e017f66402dc28c44480657,8,1057.2,1,0.125,Medium Risk
05d2173d43ea568aa0540eba70d2ca76,62,1051.1,7,0.1129,Medium Risk
bba74270a87732727b5a3b4fd9ac1c39,36,1050.65,5,0.1389,Medium Risk
ccb83a794700270fde70898fe9ff368b,12,1046.56,1,0.0833,Low Risk
134285d1f41da5c13a756ee8142c8a4e,3,1040.64,1,0.3333,High Risk
b8bc237ba3788b23da09c0f1f3a3288c,45,1035.76,3,0.0667,Low Risk
f3b80352b986ab4d1057a4b724be19d0,87,1034.1,10,0.1149,Medium Risk
4dbd95a08b31ede5c82d3f861cb1ce1a,6,1030.11,2,0.3333,High Risk
c847e075301870dd144a116762eaff9a,42,1027.93,7,0.1667,Medium Risk
7b1222c3624aa89b9558b50a2594188c,22,1020.76,2,0.0909,Low Risk
e0a366315b1b726b6c7832d664c0f530,43,1018.88,6,0.1395,Medium Risk
3c03b12bab54d8b37d79d914bfdb1aa0,37,1016.56,7,0.1892,Medium Risk
834f8533b2ecb6598dd004ff3de7203a,43,1014.43,7,0.1628,Medium Risk
2d50d6282f8aa2257819a77bfaa0efe0,44,1011.88,8,0.1818,Medium Risk
07bf9669d84d1f11be443a9dd938f698,18,1011.76,5,0.2778,High Risk
ae7ab174effdead6c241e547e4ca13f0,6,1006.0,1,0.1667,Medium Risk
ff063b022a9a0aab91bad2c9088760b7,94,1004.9,8,0.0851,Low Risk
80e6699fe29150b372a0c8a1ebf7dcc8,98,1004.76,8,0.0816,Low Risk
5abb8ea023c77787f2c15da891c8d384,13,1004.42,2,0.1538,Medium Risk
681fce914360217db47784ae28905a96,23,998.88,5,0.2174,High Risk
b90e891671cffd9557f33a97dc523645,34,998.5,3,0.0882,Low Risk
373ee4a3a775a733770ca3f790b8b9ac,13,997.15,3,0.2308,High Risk
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,36,993.49,6,0.1667,Medium Risk
62c50c1af4dfdc4149d25c5222043d39,14,989.56,2,0.1429,Medium Risk
0417b067eeab773d2f7061a726dc477f,13,988.98,3,0.2308,High Risk
89c127985a8b130cfa45c1d36764017a,7,988.58,2,0.2857,High Risk
8a43128d7f9a3db592b866e6861a6cce,3,987.52,2,0.6667,High Risk
55bb6fe5bebe5012e2d7d9928e1128ff,15,980.8,6,0.4,High Risk
8bb48dc19fccaa8613b6229bf7f452a2,82,976.15,7,0.0854,Low Risk
7994081388d55b9cf976c050653dd359,2,975.05,1,0.5,High Risk
45213867cefbf2cd4c6177e10216a951,14,973.58,3,0.2143,High Risk
6f892e20a171e98efe17fdb971ff319b,44,971.71,4,0.0909,Low Risk
ebd2d60905fb58271facef5596b620d3,84,967.03,8,0.0952,Low Risk
7d456afc660226829370f3173d14520c,56,962.01,5,0.0893,Low Risk
bce6a5ecf98e99fd2a8868b15c51f04b,14,959.1,3,0.2143,High Risk
3ade81dab5a172b88e1871c28ae05260,30,958.44,4,0.1333,Medium Risk
6ec1a01e866584bb679eb9b098345919,31,956.21,4,0.129,Medium Risk
973f21788dfab357250f69a8dcb7ddee,10,954.1,7,0.7,High Risk
d98eec89afa3380e14463da2aabaea72,168,950.67,13,0.0774,Low Risk
b39d7fe263ef469605dbb32608aee0af,44,948.45,6,0.1364,Medium Risk
37515688008a7a40ac93e3b2e4ab203f,228,947.06,23,0.1009,Medium Risk
aae3bfea055532c57fb453ed3ec80b30,48,943.98,10,0.2083,High Risk
83deb69e889cf80f82be1dc6d5f2d486,40,942.75,6,0.15,Medium Risk
244c2f1bff6afe1f2eaf9bfe9b2aed38,23,937.94,5,0.2174,High Risk
7fc87cc3e89b3d1d5cabdca32f8485aa,14,937.78,4,0.2857,High Risk
7d76b645482be4a332374e8223836592,176,937.28,24,0.1364,Medium Risk
5d0363b33554b373851fc1622e4d5f3c,94,937.01,11,0.117,Medium Risk
cc63f0dd2acba93ffed4fe9f8e0321fa,55,931.24,5,0.0909,Low Risk
f3da5b2ff499efb8d4a6d371d175d7dd,79,920.15,14,0.1772,Medium Risk
7586919161935337bf6b6d7ff5779648,11,916.29,3,0.2727,High Risk
0015a82c2db000af6aaaf3ae2ecb0532,3,916.02,1,0.3333,High Risk
66922902710d126a0e7d26b0e3805106,151,914.93,8,0.053,Low Risk
31344c16881c08a8a72c6d2eb29918c1,43,913.29,4,0.093,Low Risk
2d2c62bef4c8ba0dd74e0e228e808539,16,912.54,3,0.1875,Medium Risk
fdaaf5bfda82b7b80535610c831b8d09,10,905.9,2,0.2,High Risk
26d8a1c7c75d513045798992ead43aa2,36,904.97,3,0.0833,Low Risk
fa1a9dec3a9940c072684a46728bf1fc,55,904.02,7,0.1273,Medium Risk
218f991754f360af9c2daa5e0b8e990c,14,903.83,3,0.2143,High Risk
d673a59aac7a70d8b01e6902bf090a11,79,899.95,12,0.1519,Medium Risk
0432ead42b6c8a0bdf68154add917fdf,85,898.63,8,0.0941,Low Risk
7bac63f6603d382cc8d0832eb6c100a8,19,895.93,2,0.1053,Medium Risk
ce27a3cc3c8cc1ea79d11e561e9bebb6,135,889.62,13,0.0963,Low Risk
9906e7aa42a3c067b7c9a564d01c4320,12,888.84,1,0.0833,Low Risk
d66c305afaec317ebee552073a674429,41,885.04,3,0.0732,Low Risk
cab85505710c7cb9b720bceb52b01cee,206,883.19,13,0.0631,Low Risk
0cbcee27c791afa0cdcb08587a2013a8,39,882.94,6,0.1538,Medium Risk
4c03b9dd4c11ee2cb35c96c49efc9420,48,879.12,7,0.1458,Medium Risk
aac29b1b99776be73c3049939652091d,98,877.29,9,0.0918,Low Risk
a1474fd46fd3430168f7ec202da39408,12,873.28,1,0.0833,Low Risk
8f54d64f28a993550aa7943f12572959,15,873.07,4,0.2667,High Risk
0ac4201fda2c68ebc0e47cb9423cf3c9,13,867.24,2,0.1538,Medium Risk
9df5750209b83567ec144eb299d7d634,11,865.58,2,0.1818,Medium Risk
e64d65bc8dbec2accda90c58de5d1246,12,864.42,5,0.4167,High Risk
cd06602b43d8800bd0afad514919d35c,44,860.88,12,0.2727,High Risk
5c6d4016c2a288f074fa0848a2b653d2,32,859.8,4,0.125,Medium Risk
5151aea44289d6c6b090ee31c2132508,7,857.33,4,0.5714,High Risk
5b51032eddd242adc84c38acab88f23d,12,856.76,1,0.0833,Low Risk
45d33f715e24d15a6ccf5c17b3a23e3c,59,856.41,8,0.1356,Medium Risk
0bae85eb84b9fb3bd773911e89288d54,137,854.15,9,0.0657,Low Risk
8b9d6eec4a7eb7d0f9d579ce0b38324d,49,852.45,8,0.1633,Medium Risk
7dc8c42cc750eeafea6c85712ffee9bf,41,852.37,5,0.122,Medium Risk
a23266650e7c84bb93fbbba502137478,11,852.04,2,0.1818,Medium Risk
282c7480173bb9c01dd41cc739fec010,5,850.92,1,0.2,High Risk
f63d8f293af3a6454377546bd9dd19ff,17,845.36,2,0.1176,Medium Risk
6c7d50c24b3ccd2fd83b44d8bb34e073,114,844.55,8,0.0702,Low Risk
f1b854361f4e15d5851b494df66f22b2,3,839.88,1,0.3333,High Risk
058fd0aa2bfdb2274e05e1ae971dabb6,61,839.79,6,0.0984,Low Risk
6860153b69cc696d5dcfe1cdaaafcf62,74,838.13,11,0.1486,Medium Risk
714b9a1332840f257b49f476bea4e341,6,837.21,3,0.5,High Risk
8931a84a914b3fe9b1ddaa4d704947ca,29,830.0,5,0.1724,Medium Risk
99002261c568a84cce14d43fcffb43ea,36,829.9,6,0.1667,Medium Risk
850913d59ce317156b00f3705f1c3edb,32,826.75,10,0.3125,High Risk
ffff564a4f9085cd26170f4732393726,20,826.15,7,0.35,High Risk
39f776d2974049026ff531fc42ef2a3e,3,822.04,1,0.3333,High Risk
822166ed1e47908f7cfb49946d03c726,69,821.81,13,0.1884,Medium Risk
30a2f535bb48308f991d0b9ad4a8c4bb,71,818.3,9,0.1268,Medium Risk
723cd880edaacdb998898b67c8f9da30,11,817.95,2,0.1818,Medium Risk
05ff92fedb5be47920fea08e501238b9,59,817.0,3,0.0508,Low Risk
7722b1df1b0e383e000397b2c11e3e19,134,816.93,15,0.1119,Medium Risk
5b0cc932433fa5184b5b94bfe6bcc256,12,814.3,4,0.3333,High Risk
f12ff17ad8bbf01ec5c33b17e506649b,29,808.67,5,0.1724,Medium Risk
3771c85bac139d2344864ede5d9341e3,26,805.14,6,0.2308,High Risk
a0d7fbb07bb5ebc3b05980e750db56f3,3,804.54,2,0.6667,High Risk
1336efc61c316ddf92c899eb817f7cae,74,803.05,11,0.1486,Medium Risk
1ce3ae5a399804d1a87e706f8a813c3e,40,801.96,8,0.2,High Risk
26e2c91ef821e1ff8985f408788fe35b,12,801.3,4,0.3333,High Risk
56642bcb79900e777d68e91915cb4267,48,791.58,7,0.1458,Medium Risk
13d058e4eeac2ce8217660b2f8a05812,23,785.3,3,0.1304,Medium Risk
0725b8c0f3f906e58f70cbe76b7c748c,17,781.76,5,0.2941,High Risk
a420f60ff1aa9acc80d0e42959f2b313,67,780.39,10,0.1493,Medium Risk
39d54ff918774174706fb065d7f9dc07,23,779.67,6,0.2609,High Risk
318f287a62ab7ac10b703ac37435a231,52,775.34,10,0.1923,Medium Risk
0d85bbda9889ce1f7e63778d24f346eb,51,774.85,6,0.1176,Medium Risk
5b67882648febfb6e1225e6ad7164f6b,27,767.75,4,0.1481,Medium Risk
61c36f0fc4a47f9532e5512b66668e62,1,767.69,1,1.0,High Risk
8cc6a0e5738e61a87b03c78b2ba9db4b,24,764.52,1,0.0417,Low Risk
f7ccf836d21b2fb1de37564105216cc1,70,761.99,13,0.1857,Medium Risk
640e21a7d01df7614a3b4923e990d40c,116,761.7,9,0.0776,Low Risk
f35b3c613c4f7b2275f4185d0a3c59ec,9,758.93,1,0.1111,Medium Risk
d12c926d74ceff0a90a21184466ce161,78,755.02,6,0.0769,Low Risk
dc8798cbf453b7e0f98745e396cc5616,41,754.94,12,0.2927,High Risk
ede0c03645598cdfc63ca8237acbe73d,46,753.78,13,0.2826,High Risk
ffdd9f82b9a447f6f8d4b91554cc7dd3,18,752.16,2,0.1111,Medium Risk
5acd070dd3fe441bbb2ec1f1ede515ee,7,751.92,3,0.4286,High Risk
25e6ffe976bd75618accfe16cefcbd0d,108,751.48,9,0.0833,Low Risk
55f7a3319d80f7fdf078b8f03e6725fe,22,742.36,4,0.1818,Medium Risk
5b581417df4480f632484ba681e53944,12,741.2,3,0.25,High Risk
55d3daac7c404d59e51c2aa2f4dc5a23,21,740.9,2,0.0952,Low Risk
276677b5d08786d5dce7c2149dcce48b,33,739.7,6,0.1818,Medium Risk
b43d8b707f887a30f4675391098354a0,3,738.48,1,0.3333,High Risk
d3dcf0604eabf0224fbd5948b5e02f69,9,737.24,2,0.2222,High Risk
f84fa566034f5e8e880a07ec624c56af,91,736.78,10,0.1099,Medium Risk
289cdb325fb7e7f891c38608bf9e0962,110,736.59,6,0.0545,Low Risk
82bd0703a4aefd6b599e5bfdaed378fb,21,734.53,5,0.2381,High Risk
091065b789659bc3cd9af9cb3a6253ff,2,734.14,1,0.5,High Risk
430315b7bb4b6e4b3c978f9dfa9b0558,20,731.83,4,0.2,High Risk
a36ac007a4d18f865c8d32c3b2402c2d,9,725.47,5,0.5556,High Risk
52d76513f0c4d97f3b99570e2c94ee31,19,723.97,3,0.1579,Medium Risk
a938325a4b357fd23a6a4d5bb126408e,24,723.82,5,0.2083,High Risk
f4aba7c0bca51484c30ab7bdc34bcdd1,110,722.04,17,0.1545,Medium Risk
537eb890efff034a88679788b647c564,160,721.49,14,0.0875,Low Risk
f00e21b1e91a79653163b7fd8f293ff1,31,721.05,4,0.129,Medium Risk
4559697a8f7e637227c2eeaed843baff,42,720.22,5,0.119,Medium Risk
4d600e08ecbe08258c79e536c5a42fee,8,719.76,1,0.125,Medium Risk
db4350fd57ae30082dec7acbaacc17f9,137,718.27,16,0.1168,Medium Risk
1b4b28463457a256e9a784ebe2a8f630,1,715.34,1,1.0,High Risk
5d043cd5512d4bd2f88e5ccdd5736c38,1,714.91,1,1.0,High Risk
4c18691b6037662be2df78a765d98ab5,63,713.8,11,0.1746,Medium Risk
fcf16b7a8697e559f0123190bb30177d,3,708.48,1,0.3333,High Risk
9616352088dcf83a7c06637f4ebf1c80,92,707.49,7,0.0761,Low Risk
31da954dc0855f2495c6310f70a2f931,29,705.45,3,0.1034,Medium Risk
9da1ca0bef29ee170e541927a5aeabdc,6,702.92,2,0.3333,High Risk
2c43fb513632d29b3b58df74816f1b06,3,702.41,1,0.3333,High Risk
916c9de0b5ad957346eeeb12f332687e,23,700.59,2,0.087,Low Risk
3a4127e1ba7208ea37044c5092aae170,6,698.86,2,0.3333,High Risk
1dfe5347016252a7884b694d4f10f5c4,21,697.44,6,0.2857,High Risk
e81e1f9c3e762e620f3fb60a51499e16,17,697.42,2,0.1176,Medium Risk
2dee2ce60de9709b1a24083217181a1f,54,696.64,3,0.0556,Low Risk
0176f73cc1195f367f7b32db1e5b3aa8,38,692.45,6,0.1579,Medium Risk
a17f621c590ea0fab3d5d883e1630ec6,65,692.15,11,0.1692,Medium Risk
ea65d8b58316a6f2362f2a9e4b3e86ad,9,691.97,2,0.2222,High Risk
3a1a1fec38dd360f15fc912e821e169d,15,691.68,3,0.2,High Risk
2a7dc43cecabf23403078e2188437d1d,52,690.66,6,0.1154,Medium Risk
575df70bde3f9f2b30bf8d2e9910d725,27,690.33,4,0.1481,Medium Risk
827f8f69dfa529c561901c4f2e0f332f,91,689.7,10,0.1099,Medium Risk
0c7533c71df861ec58ad7ff999ed0e8d,61,687.51,9,0.1475,Medium Risk
c731d18cea9bf687ffee82a241c25b11,24,685.89,4,0.1667,Medium Risk
633ecdf879b94b5337cca303328e4a25,6,684.23,4,0.6667,High Risk
3c4e0452bff7a2a788179488d3d77032,32,683.95,6,0.1875,Medium Risk
87e24fc7052259b1f7f607d61c10d8be,8,680.12,2,0.25,High Risk
71039d19d4303bf9054d69e9a9236699,35,679.61,7,0.2,High Risk
cb5df0dcb9e280b1780e9d589889f2c7,16,678.51,3,0.1875,Medium Risk
afe0067131b73e40875c9b6c10bd2e21,46,677.33,5,0.1087,Medium Risk
f97e2b0650c2068227e1d366140eb62f,16,677.28,3,0.1875,Medium Risk
